Time(sec),runner_core ,SN18_core ,SN11_core ,SN4_core ,SN21 ,SN20 ,SN19 ,SN18 ,SN17 ,SN16 ,SN15 ,SN14 ,SN13 ,SN12 ,SN11 ,SN10 ,SN9 ,SN8 ,SN7 ,SN6 ,SN5 ,SN4 ,SN3 ,SN2 ,SN1 ,gate,runner ,sprue
9.378,0,0,14.7041,0,0,0,0,0,0,0,0,15.4213,13.0505,15.7641,14.6937,9.8131,7.033,10.2592,0,0,0,0,0,0,0,0,0,0
9.379,0,0,14.7046,0,0,0,0,0,0,0,0,15.4191,13.0486,15.7618,14.6941,9.8125,7.0331,10.2584,0,0,0,0,0,0,0,0,0,0
9.38,0,0,14.705,0,0,0,0,0,0,0,0,15.4168,13.0468,15.7596,14.6946,9.8118,7.0331,10.2577,0,0,0,0,0,0,0,0,0,0
9.381,0,0,14.7054,0,0,0,0,0,0,0,0,15.4145,13.0449,15.7574,14.695,9.8112,7.0332,10.2569,0,0,0,0,0,0,0,0,0,0
9.382,0,0,14.7059,0,0,0,0,0,0,0,0,15.4123,13.0431,15.7551,14.6955,9.8105,7.0332,10.2562,0,0,0,0,0,0,0,0,0,0
9.383,0,0,14.7063,0,0,0,0,0,0,0,0,15.41,13.0412,15.7529,14.6959,9.8099,7.0333,10.2554,0,0,0,0,0,0,0,0,0,0
9.384,0,0,14.7068,0,0,0,0,0,0,0,0,15.4078,13.0394,15.7506,14.6964,9.8092,7.0333,10.2547,0,0,0,0,0,0,0,0,0,0
9.385,0,0,14.7072,0,0,0,0,0,0,0,0,15.4055,13.0375,15.7484,14.6968,9.8086,7.0334,10.2539,0,0,0,0,0,0,0,0,0,0
9.386,0,0,14.7077,0,0,0,0,0,0,0,0,15.4033,13.0357,15.7461,14.6973,9.8079,7.0334,10.2532,0,0,0,0,0,0,0,0,0,0
9.387,0,0,14.7081,0,0,0,0,0,0,0,0,15.401,13.0338,15.7439,14.6977,9.8073,7.0335,10.2524,0,0,0,0,0,0,0,0,0,0
9.388,0,0,14.7086,0,0,0,0,0,0,0,0,15.3988,13.032,15.7416,14.6982,9.8066,7.0335,10.2517,0,0,0,0,0,0,0,0,0,0
9.389,0,0,14.7091,0,0,0,0,0,0,0,0,15.3965,13.0301,15.7393,14.6986,9.806,7.0336,10.2509,0,0,0,0,0,0,0,0,0,0
9.39,0,0,14.7095,0,0,0,0,0,0,0,0,15.3943,13.0283,15.7371,14.6991,9.8053,7.0336,10.2502,0,0,0,0,0,0,0,0,0,0
9.391,0,0,14.71,0,0,0,0,0,0,0,0,15.3921,13.0264,15.7348,14.6995,9.8047,7.0337,10.2494,0,0,0,0,0,0,0,0,0,0
9.392,0,0,14.7104,0,0,0,0,0,0,0,0,15.3898,13.0246,15.7326,14.7,9.804,7.0337,10.2487,0,0,0,0,0,0,0,0,0,0
9.393,0,0,14.7108,0,0,0,0,0,0,0,0,15.3875,13.0227,15.7303,14.7004,9.8034,7.0338,10.2479,0,0,0,0,0,0,0,0,0,0
9.394,0,0,14.7113,0,0,0,0,0,0,0,0,15.3853,13.0209,15.7281,14.7009,9.8027,7.0338,10.2472,0,0,0,0,0,0,0,0,0,0
9.395,0,0,14.7118,0,0,0,0,0,0,0,0,15.383,13.019,15.7258,14.7013,9.8021,7.0339,10.2465,0,0,0,0,0,0,0,0,0,0
9.396,0,0,14.7122,0,0,0,0,0,0,0,0,15.3808,13.0172,15.7236,14.7018,9.8014,7.0339,10.2457,0,0,0,0,0,0,0,0,0,0
9.397,0,0,14.7126,0,0,0,0,0,0,0,0,15.3786,13.0153,15.7213,14.7022,9.8008,7.034,10.2449,0,0,0,0,0,0,0,0,0,0
9.398,0,0,14.7131,0,0,0,0,0,0,0,0,15.3763,13.0135,15.7191,14.7027,9.8001,7.034,10.2442,0,0,0,0,0,0,0,0,0,0
9.399,0,0,14.7135,0,0,0,0,0,0,0,0,15.3741,13.0116,15.7168,14.7031,9.7995,7.0341,10.2434,0,0,0,0,0,0,0,0,0,0
9.4,0,0,14.714,0,0,0,0,0,0,0,0,15.3718,13.0098,15.7146,14.7036,9.7988,7.0341,10.2427,0,0,0,0,0,0,0,0,0,0
9.401,0,0,14.7144,0,0,0,0,0,0,0,0,15.3696,13.008,15.7123,14.704,9.7982,7.0342,10.2419,0,0,0,0,0,0,0,0,0,0
9.402,0,0,14.7149,0,0,0,0,0,0,0,0,15.3673,13.0061,15.7101,14.7045,9.7975,7.0342,10.2412,0,0,0,0,0,0,0,0,0,0
9.403,0,0,14.7153,0,0,0,0,0,0,0,0,15.3651,13.0042,15.7079,14.705,9.7969,7.0343,10.2404,0,0,0,0,0,0,0,0,0,0
9.404,0,0,14.7158,0,0,0,0,0,0,0,0,15.3628,13.0024,15.7056,14.7054,9.7962,7.0343,10.2397,0,0,0,0,0,0,0,0,0,0
9.405,0,0,14.7163,0,0,0,0,0,0,0,0,15.3605,13.0005,15.7034,14.7058,9.7956,7.0344,10.2389,0,0,0,0,0,0,0,0,0,0
9.406,0,0,14.7167,0,0,0,0,0,0,0,0,15.3583,12.9987,15.7011,14.7063,9.7949,7.0344,10.2382,0,0,0,0,0,0,0,0,0,0
9.407,0,0,14.7171,0,0,0,0,0,0,0,0,15.356,12.9969,15.6989,14.7068,9.7943,7.0345,10.2375,0,0,0,0,0,0,0,0,0,0
9.408,0,0,14.7176,0,0,0,0,0,0,0,0,15.3538,12.995,15.6966,14.7072,9.79362,7.03453,10.2367,0,0,0,0,0,0,0,0,0,0
9.409,0,0,14.718,0,0,0,0,0,0,0,0,15.3517,12.9933,15.6945,14.7076,9.793,7.0346,10.236,0,0,0,0,0,0,0,0,0,0
9.41,0,0,14.7184,0,0,0,0,0,0,0,0,15.3496,12.9916,15.6924,14.708,9.7924,7.0346,10.2353,0,0,0,0,0,0,0,0,0,0
9.411,0,0,14.7188,0,0,0,0,0,0,0,0,15.3475,12.9899,15.6903,14.7084,9.7918,7.0346,10.2346,0,0,0,0,0,0,0,0,0,0
9.412,0,0,14.7192,0,0,0,0,0,0,0,0,15.3454,12.9882,15.6882,14.7088,9.7912,7.0346,10.2339,0,0,0,0,0,0,0,0,0,0
9.413,0,0,14.7196,0,0,0,0,0,0,0,0,15.3433,12.9865,15.6861,14.7092,9.7906,7.0346,10.2332,0,0,0,0,0,0,0,0,0,0
9.414,0,0,14.72,0,0,0,0,0,0,0,0,15.3412,12.9848,15.684,14.7096,9.79,7.0346,10.2325,0,0,0,0,0,0,0,0,0,0
9.415,0,0,14.7204,0,0,0,0,0,0,0,0,15.3391,12.9831,15.6819,14.71,9.7894,7.0346,10.2318,0,0,0,0,0,0,0,0,0,0
9.416,0,0,14.7208,0,0,0,0,0,0,0,0,15.337,12.9814,15.6798,14.7104,9.7888,7.0346,10.2311,0,0,0,0,0,0,0,0,0,0
9.417,0,0,14.7212,0,0,0,0,0,0,0,0,15.3349,12.9797,15.6777,14.7108,9.7882,7.0346,10.2304,0,0,0,0,0,0,0,0,0,0
9.418,0,0,14.7216,0,0,0,0,0,0,0,0,15.3328,12.978,15.6756,14.7112,9.7876,7.0346,10.2297,0,0,0,0,0,0,0,0,0,0
9.419,0,0,14.722,0,0,0,0,0,0,0,0,15.3307,12.9763,15.6735,14.7116,9.787,7.0346,10.229,0,0,0,0,0,0,0,0,0,0
9.42,0,0,14.7224,0,0,0,0,0,0,0,0,15.3286,12.9746,15.6714,14.712,9.7864,7.0346,10.2283,0,0,0,0,0,0,0,0,0,0
9.421,0,0,14.7228,0,0,0,0,0,0,0,0,15.3265,12.9729,15.6693,14.7124,9.7858,7.0346,10.2276,0,0,0,0,0,0,0,0,0,0
9.422,0,0,14.7232,0,0,0,0,0,0,0,0,15.3244,12.9712,15.6672,14.7128,9.7852,7.0346,10.2269,0,0,0,0,0,0,0,0,0,0
9.423,0,0,14.7236,0,0,0,0,0,0,0,0,15.3223,12.9695,15.6651,14.7132,9.7846,7.0346,10.2262,0,0,0,0,0,0,0,0,0,0
9.424,0,0,14.724,0,0,0,0,0,0,0,0,15.3202,12.9678,15.663,14.7136,9.784,7.0346,10.2255,0,0,0,0,0,0,0,0,0,0
9.425,0,0,14.7244,0,0,0,0,0,0,0,0,15.3181,12.9661,15.6609,14.714,9.7834,7.0346,10.2248,0,0,0,0,0,0,0,0,0,0
9.426,0,0,14.7248,0,0,0,0,0,0,0,0,15.316,12.9644,15.6588,14.7144,9.7828,7.0346,10.2241,0,0,0,0,0,0,0,0,0,0
9.427,0,0,14.7252,0,0,0,0,0,0,0,0,15.3139,12.9627,15.6567,14.7148,9.7822,7.0346,10.2234,0,0,0,0,0,0,0,0,0,0
9.428,0,0,14.7256,0,0,0,0,0,0,0,0,15.3118,12.961,15.6546,14.7152,9.7816,7.0346,10.2227,0,0,0,0,0,0,0,0,0,0
9.429,0,0,14.726,0,0,0,0,0,0,0,0,15.3097,12.9593,15.6525,14.7156,9.781,7.0346,10.222,0,0,0,0,0,0,0,0,0,0
9.43,0,0,14.7264,0,0,0,0,0,0,0,0,15.3076,12.9576,15.6504,14.716,9.7804,7.0346,10.2213,0,0,0,0,0,0,0,0,0,0
9.431,0,0,14.7268,0,0,0,0,0,0,0,0,15.3055,12.9559,15.6483,14.7164,9.7798,7.0346,10.2206,0,0,0,0,0,0,0,0,0,0
9.432,0,0,14.7272,0,0,0,0,0,0,0,0,15.3034,12.9542,15.6462,14.7168,9.7792,7.0346,10.2199,0,0,0,0,0,0,0,0,0,0
9.433,0,0,14.7276,0,0,0,0,0,0,0,0,15.3013,12.9525,15.6441,14.7172,9.7786,7.0346,10.2192,0,0,0,0,0,0,0,0,0,0
9.434,0,0,14.728,0,0,0,0,0,0,0,0,15.2992,12.9508,15.642,14.7176,9.778,7.0346,10.2185,0,0,0,0,0,0,0,0,0,0
9.435,0,0,14.7284,0,0,0,0,0,0,0,0,15.2971,12.9491,15.6399,14.718,9.7774,7.0346,10.2178,0,0,0,0,0,0,0,0,0,0
9.436,0,0,14.7288,0,0,0,0,0,0,0,0,15.295,12.9474,15.6378,14.7184,9.7768,7.0346,10.2171,0,0,0,0,0,0,0,0,0,0
9.437,0,0,14.7292,0,0,0,0,0,0,0,0,15.2929,12.9457,15.6357,14.7188,9.7762,7.0346,10.2164,0,0,0,0,0,0,0,0,0,0
9.438,0,0,14.7296,0,0,0,0,0,0,0,0,15.2908,12.944,15.6336,14.7192,9.7756,7.0346,10.2157,0,0,0,0,0,0,0,0,0,0
9.439,0,0,14.73,0,0,0,0,0,0,0,0,15.2887,12.9423,15.6315,14.7196,9.775,7.0346,10.215,0,0,0,0,0,0,0,0,0,0
9.44,0,0,14.7304,0,0,0,0,0,0,0,0,15.2866,12.9406,15.6294,14.72,9.7744,7.0346,10.2143,0,0,0,0,0,0,0,0,0,0
9.441,0,0,14.7308,0,0,0,0,0,0,0,0,15.2845,12.9389,15.6273,14.7204,9.7738,7.0346,10.2136,0,0,0,0,0,0,0,0,0,0
9.442,0,0,14.7312,0,0,0,0,0,0,0,0,15.2824,12.9372,15.6252,14.7208,9.7732,7.0346,10.2129,0,0,0,0,0,0,0,0,0,0
9.443,0,0,14.7316,0,0,0,0,0,0,0,0,15.2803,12.9355,15.6231,14.7212,9.7726,7.0346,10.2122,0,0,0,0,0,0,0,0,0,0
9.444,0,0,14.732,0,0,0,0,0,0,0,0,15.2782,12.9338,15.621,14.7216,9.772,7.0346,10.2115,0,0,0,0,0,0,0,0,0,0
9.445,0,0,14.7324,0,0,0,0,0,0,0,0,15.2761,12.9321,15.6189,14.722,9.7714,7.0346,10.2108,0,0,0,0,0,0,0,0,0,0
9.446,0,0,14.7328,0,0,0,0,0,0,0,0,15.274,12.9304,15.6168,14.7224,9.7708,7.0346,10.2101,0,0,0,0,0,0,0,0,0,0
9.447,0,0,14.7332,0,0,0,0,0,0,0,0,15.2719,12.9287,15.6147,14.7228,9.7702,7.0346,10.2094,0,0,0,0,0,0,0,0,0,0
9.448,0,0,14.7336,0,0,0,0,0,0,0,0,15.2698,12.927,15.6126,14.7232,9.7696,7.0346,10.2087,0,0,0,0,0,0,0,0,0,0
9.449,0,0,14.734,0,0,0,0,0,0,0,0,15.2677,12.9253,15.6105,14.7236,9.769,7.0346,10.208,0,0,0,0,0,0,0,0,0,0
9.45,0,0,14.7344,0,0,0,0,0,0,0,0,15.2656,12.9236,15.6084,14.724,9.7684,7.0346,10.2073,0,0,0,0,0,0,0,0,0,0
9.451,0,0,14.7348,0,0,0,0,0,0,0,0,15.2635,12.9219,15.6063,14.7244,9.7678,7.0346,10.2066,0,0,0,0,0,0,0,0,0,0
9.452,0,0,14.7352,0,0,0,0,0,0,0,0,15.2614,12.9202,15.6042,14.7248,9.7672,7.0346,10.2059,0,0,0,0,0,0,0,0,0,0
9.453,0,0,14.7356,0,0,0,0,0,0,0,0,15.2593,12.9185,15.6021,14.7252,9.7666,7.0346,10.2052,0,0,0,0,0,0,0,0,0,0
9.454,0,0,14.736,0,0,0,0,0,0,0,0,15.2572,12.9168,15.6,14.7256,9.766,7.0346,10.2045,0,0,0,0,0,0,0,0,0,0
9.455,0,0,14.7364,0,0,0,0,0,0,0,0,15.2551,12.9151,15.5979,14.726,9.7654,7.0346,10.2038,0,0,0,0,0,0,0,0,0,0
9.456,0,0,14.7368,0,0,0,0,0,0,0,0,15.253,12.9134,15.5958,14.7264,9.7648,7.0346,10.2031,0,0,0,0,0,0,0,0,0,0
9.457,0,0,14.7372,0,0,0,0,0,0,0,0,15.2509,12.9117,15.5937,14.7268,9.7642,7.0346,10.2024,0,0,0,0,0,0,0,0,0,0
9.458,0,0,14.7376,0,0,0,0,0,0,0,0,15.2488,12.91,15.5916,14.7272,9.7636,7.0346,10.2017,0,0,0,0,0,0,0,0,0,0
9.459,0,0,14.738,0,0,0,0,0,0,0,0,15.2467,12.9083,15.5895,14.7276,9.763,7.0346,10.201,0,0,0,0,0,0,0,0,0,0
9.46,0,0,14.7384,0,0,0,0,0,0,0,0,15.2446,12.9066,15.5874,14.728,9.7624,7.0346,10.2003,0,0,0,0,0,0,0,0,0,0
9.461,0,0,14.7388,0,0,0,0,0,0,0,0,15.2425,12.9049,15.5853,14.7284,9.7618,7.0346,10.1996,0,0,0,0,0,0,0,0,0,0
9.462,0,0,14.7392,0,0,0,0,0,0,0,0,15.2404,12.9032,15.5832,14.7288,9.7612,7.0346,10.1989,0,0,0,0,0,0,0,0,0,0
9.463,0,0,14.7396,0,0,0,0,0,0,0,0,15.2383,12.9015,15.5811,14.7292,9.7606,7.0346,10.1982,0,0,0,0,0,0,0,0,0,0
9.464,0,0,14.74,0,0,0,0,0,0,0,0,15.2362,12.8998,15.579,14.7296,9.76,7.0346,10.1975,0,0,0,0,0,0,0,0,0,0
9.465,0,0,14.7404,0,0,0,0,0,0,0,0,15.2341,12.8981,15.5769,14.73,9.7594,7.0346,10.1968,0,0,0,0,0,0,0,0,0,0
9.466,0,0,14.7408,0,0,0,0,0,0,0,0,15.232,12.8964,15.5748,14.7304,9.7588,7.0346,10.1961,0,0,0,0,0,0,0,0,0,0
9.467,0,0,14.7412,0,0,0,0,0,0,0,0,15.2299,12.8947,15.5727,14.7308,9.7582,7.0346,10.1954,0,0,0,0,0,0,0,0,0,0
9.468,0,0,14.7416,0,0,0,0,0,0,0,0,15.2278,12.893,15.5706,14.7312,9.7576,7.0346,10.1947,0,0,0,0,0,0,0,0,0,0
9.469,0,0,14.742,0,0,0,0,0,0,0,0,15.2257,12.8913,15.5685,14.7316,9.757,7.0346,10.194,0,0,0,0,0,0,0,0,0,0
9.47,0,0,14.7424,0,0,0,0,0,0,0,0,15.2236,12.8896,15.5664,14.732,9.7564,7.0346,10.1933,0,0,0,0,0,0,0,0,0,0
9.471,0,0,14.7428,0,0,0,0,0,0,0,0,15.2215,12.8879,15.5643,14.7324,9.7558,7.0346,10.1926,0,0,0,0,0,0,0,0,0,0
9.472,0,0,14.7432,0,0,0,0,0,0,0,0,15.2194,12.8862,15.5622,14.7328,9.7552,7.0346,10.1919,0,0,0,0,0,0,0,0,0,0
9.473,0,0,14.7436,0,0,0,0,0,0,0,0,15.2173,12.8845,15.5601,14.7332,9.7546,7.0346,10.1912,0,0,0,0,0,0,0,0,0,0
9.474,0,0,14.744,0,0,0,0,0,0,0,0,15.2152,12.8828,15.558,14.7336,9.754,7.0346,10.1905,0,0,0,0,0,0,0,0,0,0
9.475,0,0,14.7444,0,0,0,0,0,0,0,0,15.2131,12.8811,15.5559,14.734,9.7534,7.0346,10.1898,0,0,0,0,0,0,0,0,0,0
9.476,0,0,14.7448,0,0,0,0,0,0,0,0,15.211,12.8794,15.5538,14.7344,9.7528,7.0346,10.1891,0,0,0,0,0,0,0,0,0,0
9.477,0,0,14.7452,0,0,0,0,0,0,0,0,15.2089,12.8777,15.5517,14.7348,9.7522,7.0346,10.1884,0,0,0,0,0,0,0,0,0,0
9.478,0,0,14.7456,0,0,0,0,0,0,0,0,15.2068,12.876,15.5496,14.7352,9.7516,7.0346,10.1877,0,0,0,0,0,0,0,0,0,0
9.479,0,0,14.746,0,0,0,0,0,0,0,0,15.2047,12.8743,15.5475,14.7356,9.751,7.0346,10.187,0,0,0,0,0,0,0,0,0,0
9.48,0,0,14.7464,0,0,0,0,0,0,0,0,15.2026,12.8726,15.5454,14.736,9.7504,7.0346,10.1863,0,0,0,0,0,0,0,0,0,0
9.481,0,0,14.7468,0,0,0,0,0,0,0,0,15.2005,12.8709,15.5433,14.7364,9.7498,7.0346,10.1856,0,0,0,0,0,0,0,0,0,0
9.482,0,0,14.7472,0,0,0,0,0,0,0,0,15.1984,12.8692,15.5412,14.7368,9.7492,7.0346,10.1849,0,0,0,0,0,0,0,0,0,0
9.483,0,0,14.7476,0,0,0,0,0,0,0,0,15.1963,12.8675,15.5391,14.7372,9.7486,7.0346,10.1842,0,0,0,0,0,0,0,0,0,0
9.484,0,0,14.748,0,0,0,0,0,0,0,0,15.1942,12.8658,15.537,14.7376,9.748,7.0346,10.1835,0,0,0,0,0,0,0,0,0,0
9.485,0,0,14.7484,0,0,0,0,0,0,0,0,15.1921,12.8641,15.5349,14.738,9.7474,7.0346,10.1828,0,0,0,0,0,0,0,0,0,0
9.486,0,0,14.7488,0,0,0,0,0,0,0,0,15.19,12.8624,15.5328,14.7384,9.7468,7.0346,10.1821,0,0,0,0,0,0,0,0,0,0
9.487,0,0,14.7492,0,0,0,0,0,0,0,0,15.1879,12.8607,15.5306,14.7388,9.7462,7.0346,10.1814,0,0,0,0,0,0,0,0,0,0
9.488,0,0,14.7496,0,0,0,0,0,0,0,0,15.1858,12.859,15.5284,14.7392,9.7456,7.0346,10.1807,0,0,0,0,0,0,0,0,0,0
9.489,0,0,14.75,0,0,0,0,0,0,0,0,15.1837,12.8573,15.5263,14.7396,9.745,7.0346,10.18,0,0,0,0,0,0,0,0,0,0
9.49,0,0,14.7504,0,0,0,0,0,0,0,0,15.1816,12.8556,15.5241,14.74,9.7444,7.0346,10.1793,0,0,0,0,0,0,0,0,0,0
9.491,0,0,14.7508,0,0,0,0,0,0,0,0,15.1795,12.8539,15.522,14.7404,9.7438,7.0346,10.1786,0,0,0,0,0,0,0,0,0,0
9.492,0,0,14.7512,0,0,0,0,0,0,0,0,15.1774,12.8522,15.5198,14.7408,9.7431,7.0346,10.1779,0,0,0,0,0,0,0,0,0,0
9.493,0,0,14.7516,0,0,0,0,0,0,0,0,15.1753,12.8505,15.5177,14.7412,9.7425,7.0346,10.1772,0,0,0,0,0,0,0,0,0,0
9.494,0,0,14.752,0,0,0,0,0,0,0,0,15.1732,12.8488,15.5155,14.7416,9.7418,7.0346,10.1765,0,0,0,0,0,0,0,0,0,0
9.495,0,0,14.7524,0,0,0,0,0,0,0,0,15.1711,12.8471,15.5134,14.742,9.7412,7.0346,10.1758,0,0,0,0,0,0,0,0,0,0
9.496,0,0,14.7528,0,0,0,0,0,0,0,0,15.169,12.8454,15.5113,14.7424,9.7405,7.0346,10.1751,0,0,0,0,0,0,0,0,0,0
9.497,0,0,14.7532,0,0,0,0,0,0,0,0,15.1669,12.8437,15.5091,14.7428,9.7399,7.0346,10.1744,0,0,0,0,0,0,0,0,0,0
9.498,0,0,14.7536,0,0,0,0,0,0,0,0,15.1648,12.842,15.5069,14.7432,9.7392,7.0346,10.1737,0,0,0,0,0,0,0,0,0,0
9.499,0,0,14.754,0,0,0,0,0,0,0,0,15.1627,12.8403,15.5048,14.7436,9.7386,7.0346,10.173,0,0,0,0,0,0,0,0,0,0
9.5,0,0,14.7544,0,0,0,0,0,0,0,0,15.1606,12.8386,15.5026,14.744,9.7379,7.0346,10.1723,0,0,0,0,0,0,0,0,0,0
9.501,0,0,14.7548,0,0,0,0,0,0,0,0,15.1585,12.8369,15.5005,14.7444,9.7373,7.0346,10.1716,0,0,0,0,0,0,0,0,0,0
9.502,0,0,14.7552,0,0,0,0,0,0,0,0,15.1564,12.8352,15.4984,14.7448,9.7366,7.0346,10.1709,0,0,0,0,0,0,0,0,0,0
9.503,0,0,14.7556,0,0,0,0,0,0,0,0,15.1543,12.8335,15.4962,14.7452,9.736,7.0346,10.1702,0,0,0,0,0,0,0,0,0,0
9.504,0,0,14.756,0,0,0,0,0,0,0,0,15.1522,12.8318,15.494,14.7456,9.7353,7.0346,10.1695,0,0,0,0,0,0,0,0,0,0
9.505,0,0,14.7564,0,0,0,0,0,0,0,0,15.1501,12.8301,15.4919,14.746,9.7347,7.0346,10.1688,0,0,0,0,0,0,0,0,0,0
9.506,0,0,14.7568,0,0,0,0,0,0,0,0,15.148,12.8284,15.4897,14.7464,9.734,7.0346,10.1681,0,0,0,0,0,0,0,0,0,0
9.507,0,0,14.7572,0,0,0,0,0,0,0,0,15.1459,12.8267,15.4876,14.7468,9.7334,7.0346,10.1674,0,0,0,0,0,0,0,0,0,0
9.508,0,0,14.7576,0,0,0,0,0,0,0,0,15.1438,12.825,15.4855,14.7472,9.7327,7.0346,10.1667,0,0,0,0,0,0,0,0,0,0
9.509,0,0,14.758,0,0,0,0,0,0,0,0,15.1417,12.8233,15.4833,14.7476,9.7321,7.0346,10.166,0,0,0,0,0,0,0,0,0,0
9.51,0,0,14.7584,0,0,0,0,0,0,0,0,15.1396,12.8216,15.4811,14.748,9.7314,7.0346,10.1653,0,0,0,0,0,0,0,0,0,0
9.511,0,0,14.7588,0,0,0,0,0,0,0,0,15.1375,12.8199,15.479,14.7484,9.7308,7.0346,10.1646,0,0,0,0,0,0,0,0,0,0
9.512,0,0,14.7592,0,0,0,0,0,0,0,0,15.1354,12.8182,15.4768,14.7488,9.7301,7.0346,10.1639,0,0,0,0,0,0,0,0,0,0
9.513,0,0,14.7596,0,0,0,0,0,0,0,0,15.1333,12.8165,15.4747,14.7492,9.7295,7.0346,10.1632,0,0,0,0,0,0,0,0,0,0
9.514,0,0,14.76,0,0,0,0,0,0,0,0,15.1312,12.8148,15.4726,14.7496,9.7288,7.0346,10.1625,0,0,0,0,0,0,0,0,0,0
9.515,0,0,14.7604,0,0,0,0,0,0,0,0,15.1291,12.8131,15.4704,14.75,9.7282,7.0346,10.1618,0,0,0,0,0,0,0,0,0,0
9.516,0,0,14.7608,0,0,0,0,0,0,0,0,15.127,12.8114,15.4682,14.7504,9.7275,7.0346,10.1611,0,0,0,0,0,0,0,0,0,0
9.517,0,0,14.7612,0,0,0,0,0,0,0,0,15.1249,12.8097,15.4661,14.7508,9.7269,7.0346,10.1604,0,0,0,0,0,0,0,0,0,0
9.518,0,0,14.7616,0,0,0,0,0,0,0,0,15.1228,12.808,15.464,14.7512,9.7262,7.0346,10.1597,0,0,0,0,0,0,0,0,0,0
9.519,0,0,14.762,0,0,0,0,0,0,0,0,15.1207,12.8063,15.4618,14.7516,9.7256,7.0346,10.159,0,0,0,0,0,0,0,0,0,0
9.52,0,0,14.7624,0,0,0,0,0,0,0,0,15.1186,12.8046,15.4596,14.752,9.7249,7.0346,10.1583,0,0,0,0,0,0,0,0,0,0
9.521,0,0,14.7628,0,0,0,0,0,0,0,0,15.1165,12.8029,15.4575,14.7524,9.7243,7.0346,10.1576,0,0,0,0,0,0,0,0,0,0
9.522,0,0,14.7632,0,0,0,0,0,0,0,0,15.1144,12.8012,15.4553,14.7528,9.7236,7.0346,10.1569,0,0,0,0,0,0,0,0,0,0
9.523,0,0,14.7636,0,0,0,0,0,0,0,0,15.1123,12.7995,15.4532,14.7532,9.723,7.0346,10.1562,0,0,0,0,0,0,0,0,0,0
9.524,0,0,14.764,0,0,0,0,0,0,0,0,15.1102,12.7979,15.451,14.7536,9.7223,7.0346,10.1555,0,0,0,0,0,0,0,0,0,0
9.525,0,0,14.7644,0,0,0,0,0,0,0,0,15.1081,12.7962,15.4489,14.754,9.7217,7.0346,10.1548,0,0,0,0,0,0,0,0,0,0
9.526,0,0,14.7648,0,0,0,0,0,0,0,0,15.106,12.7946,15.4467,14.7544,9.721,7.0346,10.1541,0,0,0,0,0,0,0,0,0,0
9.527,0,0,14.7652,0,0,0,0,0,0,0,0,15.1039,12.7929,15.4446,14.7548,9.7204,7.0346,10.1534,0,0,0,0,0,0,0,0,0,0
9.528,0,0,14.7656,0,0,0,0,0,0,0,0,15.1018,12.7912,15.4424,14.7552,9.7197,7.0346,10.1527,0,0,0,0,0,0,0,0,0,0
9.529,0,0,14.766,0,0,0,0,0,0,0,0,15.0997,12.7896,15.4403,14.7556,9.7191,7.0346,10.152,0,0,0,0,0,0,0,0,0,0
9.53,0,0,14.7664,0,0,0,0,0,0,0,0,15.0976,12.788,15.4382,14.756,9.7184,7.0346,10.1513,0,0,0,0,0,0,0,0,0,0
9.531,0,0,14.7668,0,0,0,0,0,0,0,0,15.0955,12.7863,15.436,14.7564,9.7178,7.0346,10.1506,0,0,0,0,0,0,0,0,0,0
9.532,0,0,14.7672,0,0,0,0,0,0,0,0,15.0934,12.7847,15.4338,14.7568,9.7171,7.0346,10.1499,0,0,0,0,0,0,0,0,0,0
9.533,0,0,14.7676,0,0,0,0,0,0,0,0,15.0913,12.783,15.4317,14.7572,9.7165,7.0346,10.1492,0,0,0,0,0,0,0,0,0,0
9.534,0,0,14.768,0,0,0,0,0,0,0,0,15.0892,12.7813,15.4295,14.7576,9.7158,7.0346,10.1485,0,0,0,0,0,0,0,0,0,0
9.535,0,0,14.7684,0,0,0,0,0,0,0,0,15.0871,12.7797,15.4274,14.758,9.7152,7.0346,10.1478,0,0,0,0,0,0,0,0,0,0
9.536,0,0,14.7688,0,0,0,0,0,0,0,0,15.085,12.7781,15.4253,14.7584,9.7145,7.0346,10.1471,0,0,0,0,0,0,0,0,0,0
9.537,0,0,14.7692,0,0,0,0,0,0,0,0,15.0829,12.7764,15.4231,14.7588,9.7139,7.0346,10.1464,0,0,0,0,0,0,0,0,0,0
9.538,0,0,14.7696,0,0,0,0,0,0,0,0,15.0808,12.7748,15.4209,14.7592,9.7132,7.0346,10.1457,0,0,0,0,0,0,0,0,0,0
9.539,0,0,14.77,0,0,0,0,0,0,0,0,15.0787,12.7731,15.4188,14.7596,9.7126,7.0346,10.145,0,0,0,0,0,0,0,0,0,0
9.54,0,0,14.7704,0,0,0,0,0,0,0,0,15.0766,12.7714,15.4166,14.76,9.7119,7.0346,10.1443,0,0,0,0,0,0,0,0,0,0
9.541,0,0,14.7708,0,0,0,0,0,0,0,0,15.0745,12.7698,15.4145,14.7604,9.7113,7.0346,10.1436,0,0,0,0,0,0,0,0,0,0
9.542,0,0,14.7712,0,0,0,0,0,0,0,0,15.0724,12.7682,15.4123,14.7608,9.7106,7.0346,10.1429,0,0,0,0,0,0,0,0,0,0
9.543,0,0,14.7716,0,0,0,0,0,0,0,0,15.0703,12.7665,15.4102,14.7612,9.71,7.0346,10.1422,0,0,0,0,0,0,0,0,0,0
